
2020-03-24,Haiti,,18.9712,-72.2852,7,0,0
2020-03-25,Haiti,,18.9712,-72.2852,8,0,0
2020-03-26,Haiti,,18.9712,-72.2852,8,0,0
2020-03-27,Haiti,,18.9712,-72.2852,8,0,0
2020-03-28,Haiti,,18.9712,-72.2852,8,0,0
2020-03-29,Haiti,,18.9712,-72.2852,15,1,0
2020-03-30,Haiti,,18.9712,-72.2852,15,1,0
2020-03-31,Haiti,,18.9712,-72.2852,15,1,0
2020-04-01,Haiti,,18.9712,-72.2852,16,1,0
2020-04-02,Haiti,,18.9712,-72.2852,16,1,0
2020-04-03,Haiti,,18.9712,-72.2852,18,1,0
2020-04-04,Haiti,,18.9712,-72.2852,20,1,0
2020-04-05,Haiti,,18.9712,-72.2852,21,1,1
2020-04-06,Haiti,,18.9712,-72.2852,24,0,1
2020-04-07,Haiti,,18.9712,-72.2852,25,0,1
2020-04-08,Haiti,,18.9712,-72.2852,27,0,1
2020-04-09,Haiti,,18.9712,-72.2852,30,0,2
2020-04-10,Haiti,,18.9712,-72.2852,31,0,2
2020-04-11,Haiti,,18.9712,-72.2852,33,0,2
2020-04-12,Haiti,,18.9712,-72.2852,33,0,3
2020-04-13,Haiti,,18.9712,-72.2852,40,0,3
2020-04-14,Haiti,,18.9712,-72.2852,40,0,3
2020-04-15,Haiti,,18.9712,-72.2852,41,0,3
2020-04-16,Haiti,,18.9712,-72.2852,41,0,3
2020-04-17,Haiti,,18.9712,-72.2852,43,0,3
2020-04-18,Haiti,,18.9712,-72.2852,44,0,3
2020-04-19,Haiti,,18.9712,-72.2852,47,0,3
2020-04-20,Haiti,,18.9712,-72.2852,57,0,3
2020-04-21,Haiti,,18.9712,-72.2852,57,0,3
2020-04-22,Haiti,,18.9712,-72.2852,62,2,4
2020-04-23,Haiti,,18.9712,-72.2852,72,2,5
2020-04-24,Haiti,,18.9712,-72.2852,72,2,5
2020-04-25,Haiti,,18.9712,-72.2852,72,6,6
2020-04-26,Haiti,,18.9712,-72.2852,74,7,6
2020-04-27,Haiti,,18.9712,-72.2852,76,8,6
2020-04-28,Haiti,,18.9712,-72.2852,76,8,6
2020-04-29,Haiti,,18.9712,-72.2852,76,8,6
2020-04-30,Haiti,,18.9712,-72.2852,81,8,8
2020-05-01,Haiti,,18.9712,-72.2852,85,10,8
2020-05-02,Haiti,,18.9712,-72.2852,85,10,8
2020-05-03,Haiti,,18.9712,-72.2852,88,10,9
2020-05-04,Haiti,,18.9712,-72.2852,100,10,11
2020-05-05,Haiti,,18.9712,-72.2852,101,10,12
2020-05-06,Haiti,,18.9712,-72.2852,101,10,12
2020-05-07,Haiti,,18.9712,-72.2852,129,16,12
2020-05-08,Haiti,,18.9712,-72.2852,146,17,12
2020-05-09,Haiti,,18.9712,-72.2852,151,17,12
2020-05-10,Haiti,,18.9712,-72.2852,182,17,15
2020-05-11,Haiti,,18.9712,-72.2852,209,17,16
2020-05-12,Haiti,,18.9712,-72.2852,209,17,16
2020-05-13,Haiti,,18.9712,-72.2852,234,17,18
2020-05-14,Haiti,,18.9712,-72.2852,273,18,20
2020-05-15,Haiti,,18.9712,-72.2852,310,29,20
2020-05-16,Haiti,,18.9712,-72.2852,358,29,20
2020-05-17,Haiti,,18.9712,-72.2852,456,21,20
2020-05-18,Haiti,,18.9712,-72.2852,533,21,21
2020-05-19,Haiti,,18.9712,-72.2852,533,21,21
2020-05-20,Haiti,,18.9712,-72.2852,596,21,22
2020-05-21,Haiti,,18.9712,-72.2852,734,21,25
2020-05-22,Haiti,,18.9712,-72.2852,812,22,25
2020-05-23,Haiti,,18.9712,-72.2852,865,22,26
2020-05-24,Haiti,,18.9712,-72.2852,865,22,26
2020-05-25,Haiti,,18.9712,-72.2852,958,22,27
2020-05-26,Haiti,,18.9712,-72.2852,1174,22,33
2020-05-27,Haiti,,18.9712,-72.2852,1320,22,34
2020-05-28,Haiti,,18.9712,-72.2852,1320,22,34
2020-05-29,Haiti,,18.9712,-72.2852,1584,22,35
2020-05-30,Haiti,,18.9712,-72.2852,1865,24,41
2020-05-31,Haiti,,18.9712,-72.2852,2124,24,44
2020-06-01,Haiti,,18.9712,-72.2852,2226,24,45
2020-06-02,Haiti,,18.9712,-72.2852,2226,24,45
2020-06-03,Haiti,,18.9712,-72.2852,2507,24,48
2020-06-04,Haiti,,18.9712,-72.2852,2640,24,50
2020-06-05,Haiti,,18.9712,-72.2852,2740,24,50
2020-06-06,Haiti,,18.9712,-72.2852,3072,24,50
2020-06-07,Haiti,,18.9712,-72.2852,3334,24,51
2020-06-08,Haiti,,18.9712,-72.2852,3538,24,54
2020-06-09,Haiti,,18.9712,-72.2852,3662,24,56
2020-01-22,Holy See,,41.9029,12.4534,0,0,0
2020-01-23,Holy See,,41.9029,12.4534,0,0,0
2020-01-24,Holy See,,41.9029,12.4534,0,0,0
2020-01-25,Holy See,,41.9029,12.4534,0,0,0
2020-01-26,Holy See,,41.9029,12.4534,0,0,0
2020-01-27,Holy See,,41.9029,12.4534,0,0,0
2020-01-28,Holy See,,41.9029,12.4534,0,0,0
2020-01-29,Holy See,,41.9029,12.4534,0,0,0
2020-01-30,Holy See,,41.9029,12.4534,0,0,0
2020-01-31,Holy See,,41.9029,12.4534,0,0,0
2020-02-01,Holy See,,41.9029,12.4534,0,0,0
2020-02-02,Holy See,,41.9029,12.4534,0,0,0
2020-02-03,Holy See,,41.9029,12.4534,0,0,0
2020-02-04,Holy See,,41.9029,12.4534,0,0,0
2020-02-05,Holy See,,41.9029,12.4534,0,0,0
2020-02-06,Holy See,,41.9029,12.4534,0,0,0
2020-02-07,Holy See,,41.9029,12.4534,0,0,0
2020-02-08,Holy See,,41.9029,12.4534,0,0,0
2020-02-09,Holy See,,41.9029,12.4534,0,0,0
2020-02-10,Holy See,,41.9029,12.4534,0,0,0
2020-02-11,Holy See,,41.9029,12.4534,0,0,0
2020-02-12,Holy See,,41.9029,12.4534,0,0,0
2020-02-13,Holy See,,41.9029,12.4534,0,0,0
2020-02-14,Holy See,,41.9029,12.4534,0,0,0
2020-02-15,Holy See,,41.9029,12.4534,0,0,0
2020-02-16,Holy See,,41.9029,12.4534,0,0,0
2020-02-17,Holy See,,41.9029,12.4534,0,0,0
2020-02-18,Holy See,,41.9029,12.4534,0,0,0
2020-02-19,Holy See,,41.9029,12.4534,0,0,0
2020-02-20,Holy See,,41.9029,12.4534,0,0,0
2020-02-21,Holy See,,41.9029,12.4534,0,0,0
2020-02-22,Holy See,,41.9029,12.4534,0,0,0
2020-02-23,Holy See,,41.9029,12.4534,0,0,0
2020-02-24,Holy See,,41.9029,12.4534,0,0,0
2020-02-25,Holy See,,41.9029,12.4534,0,0,0
2020-02-26,Holy See,,41.9029,12.4534,0,0,0
2020-02-27,Holy See,,41.9029,12.4534,0,0,0
2020-02-28,Holy See,,41.9029,12.4534,0,0,0
2020-02-29,Holy See,,41.9029,12.4534,0,0,0
2020-03-01,Holy See,,41.9029,12.4534,0,0,0
2020-03-02,Holy See,,41.9029,12.4534,0,0,0
2020-03-03,Holy See,,41.9029,12.4534,0,0,0
2020-03-04,Holy See,,41.9029,12.4534,0,0,0
2020-03-05,Holy See,,41.9029,12.4534,0,0,0
2020-03-06,Holy See,,41.9029,12.4534,1,0,0
2020-03-07,Holy See,,41.9029,12.4534,1,0,0
2020-03-08,Holy See,,41.9029,12.4534,1,0,0
2020-03-09,Holy See,,41.9029,12.4534,1,0,0
2020-03-10,Holy See,,41.9029,12.4534,1,0,0
2020-03-11,Holy See,,41.9029,12.4534,1,0,0
2020-03-12,Holy See,,41.9029,12.4534,1,0,0
2020-03-13,Holy See,,41.9029,12.4534,1,0,0
2020-03-14,Holy See,,41.9029,12.4534,1,0,0
2020-03-15,Holy See,,41.9029,12.4534,1,0,0
2020-03-16,Holy See,,41.9029,12.4534,1,0,0
2020-03-17,Holy See,,41.9029,12.4534,1,0,0
2020-03-18,Holy See,,41.9029,12.4534,1,0,0
2020-03-19,Holy See,,41.9029,12.4534,1,0,0
2020-03-20,Holy See,,41.9029,12.4534,1,0,0
2020-03-21,Holy See,,41.9029,12.4534,1,0,0
2020-03-22,Holy See,,41.9029,12.4534,1,0,0
2020-03-23,Holy See,,41.9029,12.4534,1,0,0
2020-03-24,Holy See,,41.9029,12.4534,4,0,0
2020-03-25,Holy See,,41.9029,12.4534,4,0,0
2020-03-26,Holy See,,41.9029,12.4534,4,0,0
2020-03-27,Holy See,,41.9029,12.4534,4,0,0
2020-03-28,Holy See,,41.9029,12.4534,6,0,0
2020-03-29,Holy See,,41.9029,12.4534,6,0,0
2020-03-30,Holy See,,41.9029,12.4534,6,0,0
2020-03-31,Holy See,,41.9029,12.4534,6,0,0
2020-04-01,Holy See,,41.9029,12.4534,6,0,0
2020-04-02,Holy See,,41.9029,12.4534,7,0,0
2020-04-03,Holy See,,41.9029,12.4534,7,0,0
2020-04-04,Holy See,,41.9029,12.4534,7,0,0
2020-04-05,Holy See,,41.9029,12.4534,7,0,0
2020-04-06,Holy See,,41.9029,12.4534,7,0,0
2020-04-07,Holy See,,41.9029,12.4534,7,0,0
2020-04-08,Holy See,,41.9029,12.4534,8,2,0
2020-04-09,Holy See,,41.9029,12.4534,8,2,0
2020-04-10,Holy See,,41.9029,12.4534,8,2,0
2020-04-11,Holy See,,41.9029,12.4534,8,2,0
2020-04-12,Holy See,,41.9029,12.4534,8,2,0
2020-04-13,Holy See,,41.9029,12.4534,8,2,0
2020-04-14,Holy See,,41.9029,12.4534,8,2,0
2020-04-15,Holy See,,41.9029,12.4534,8,2,0
2020-04-16,Holy See,,41.9029,12.4534,8,2,0
2020-04-17,Holy See,,41.9029,12.4534,8,2,0
2020-04-18,Holy See,,41.9029,12.4534,8,2,0
2020-04-19,Holy See,,41.9029,12.4534,8,2,0
2020-04-20,Holy See,,41.9029,12.4534,9,2,0
2020-04-21,Holy See,,41.9029,12.4534,9,2,0
2020-04-22,Holy See,,41.9029,12.4534,9,2,0
2020-04-23,Holy See,,41.9029,12.4534,9,2,0
2020-04-24,Holy See,,41.9029,12.4534,9,2,0
2020-04-25,Holy See,,41.9029,12.4534,9,2,0
2020-04-26,Holy See,,41.9029,12.4534,9,2,0
2020-04-27,Holy See,,41.9029,12.4534,9,2,0
2020-04-28,Holy See,,41.9029,12.4534,10,2,0
2020-04-29,Holy See,,41.9029,12.4534,10,2,0
2020-04-30,Holy See,,41.9029,12.4534,11,2,0
2020-05-01,Holy See,,41.9029,12.4534,11,2,0
2020-05-02,Holy See,,41.9029,12.4534,11,2,0
2020-05-03,Holy See,,41.9029,12.4534,11,2,0
2020-05-04,Holy See,,41.9029,12.4534,11,2,0
2020-05-05,Holy See,,41.9029,12.4534,11,2,0
2020-05-06,Holy See,,41.9029,12.4534,12,2,0
2020-05-07,Holy See,,41.9029,12.4534,12,2,0
2020-05-08,Holy See,,41.9029,12.4534,12,2,0
2020-05-09,Holy See,,41.9029,12.4534,12,2,0
2020-05-10,Holy See,,41.9029,12.4534,12,2,0
2020-05-11,Holy See,,41.9029,12.4534,12,2,0
2020-05-12,Holy See,,41.9029,12.4534,12,2,0
2020-05-13,Holy See,,41.9029,12.4534,12,2,0
2020-05-14,Holy See,,41.9029,12.4534,12,2,0
2020-05-15,Holy See,,41.9029,12.4534,12,2,0
2020-05-16,Holy See,,41.9029,12.4534,12,2,0
2020-05-17,Holy See,,41.9029,12.4534,12,2,0
2020-05-18,Holy See,,41.9029,12.4534,12,2,0
2020-05-19,Holy See,,41.9029,12.4534,12,2,0
2020-05-20,Holy See,,41.9029,12.4534,12,2,0
2020-05-21,Holy See,,41.9029,12.4534,12,2,0
2020-05-22,Holy See,,41.9029,12.4534,12,2,0
2020-05-23,Holy See,,41.9029,12.4534,12,2,0
2020-05-24,Holy See,,41.9029,12.4534,12,2,0
2020-05-25,Holy See,,41.9029,12.4534,12,2,0
2020-05-26,Holy See,,41.9029,12.4534,12,2,0
2020-05-27,Holy See,,41.9029,12.4534,12,2,0
2020-05-28,Holy See,,41.9029,12.4534,12,2,0
2020-05-29,Holy See,,41.9029,12.4534,12,2,0
2020-05-30,Holy See,,41.9029,12.4534,12,2,0
2020-05-31,Holy See,,41.9029,12.4534,12,2,0
2020-06-01,Holy See,,41.9029,12.4534,12,2,0
2020-06-02,Holy See,,41.9029,12.4534,12,2,0
2020-06-03,Holy See,,41.9029,12.4534,12,2,0
2020-06-04,Holy See,,41.9029,12.4534,12,2,0
2020-06-05,Holy See,,41.9029,12.4534,12,2,0
2020-06-06,Holy See,,41.9029,12.4534,12,12,0
2020-06-07,Holy See,,41.9029,12.4534,12,12,0
2020-06-08,Holy See,,41.9029,12.4534,12,12,0
2020-06-09,Holy See,,41.9029,12.4534,12,12,0
2020-01-22,Honduras,,15.2,-86.2419,0,0,0
2020-01-23,Honduras,,15.2,-86.2419,0,0,0
2020-01-24,Honduras,,15.2,-86.2419,0,0,0
2020-01-25,Honduras,,15.2,-86.2419,0,0,0
2020-01-26,Honduras,,15.2,-86.2419,0,0,0
2020-01-27,Honduras,,15.2,-86.2419,0,0,0
2020-01-28,Honduras,,15.2,-86.2419,0,0,0
2020-01-29,Honduras,,15.2,-86.2419,0,0,0
2020-01-30,Honduras,,15.2,-86.2419,0,0,0
2020-01-31,Honduras,,15.2,-86.2419,0,0,0
2020-02-01,Honduras,,15.2,-86.2419,0,0,0
2020-02-02,Honduras,,15.2,-86.2419,0,0,0
2020-02-03,Honduras,,15.2,-86.2419,0,0,0
2020-02-04,Honduras,,15.2,-86.2419,0,0,0
2020-02-05,Honduras,,15.2,-86.2419,0,0,0
2020-02-06,Honduras,,15.2,-86.2419,0,0,0
2020-02-07,Honduras,,15.2,-86.2419,0,0,0
2020-02-08,Honduras,,15.2,-86.2419,0,0,0
2020-02-09,Honduras,,15.2,-86.2419,0,0,0
2020-02-10,Honduras,,15.2,-86.2419,0,0,0
2020-02-11,Honduras,,15.2,-86.2419,0,0,0
2020-02-12,Honduras,,15.2,-86.2419,0,0,0
2020-02-13,Honduras,,15.2,-86.2419,0,0,0
2020-02-14,Honduras,,15.2,-86.2419,0,0,0
2020-02-15,Honduras,,15.2,-86.2419,0,0,0
2020-02-16,Honduras,,15.2,-86.2419,0,0,0
2020-02-17,Honduras,,15.2,-86.2419,0,0,0
2020-02-18,Honduras,,15.2,-86.2419,0,0,0
2020-02-19,Honduras,,15.2,-86.2419,0,0,0
2020-02-20,Honduras,,15.2,-86.2419,0,0,0
2020-02-21,Honduras,,15.2,-86.2419,0,0,0
2020-02-22,Honduras,,15.2,-86.2419,0,0,0
2020-02-23,Honduras,,15.2,-86.2419,0,0,0
2020-02-24,Honduras,,15.2,-86.2419,0,0,0
2020-02-25,Honduras,,15.2,-86.2419,0,0,0
2020-02-26,Honduras,,15.2,-86.2419,0,0,0
2020-02-27,Honduras,,15.2,-86.2419,0,0,0
2020-02-28,Honduras,,15.2,-86.2419,0,0,0
2020-02-29,Honduras,,15.2,-86.2419,0,0,0
2020-03-01,Honduras,,15.2,-86.2419,0,0,0
2020-03-02,Honduras,,15.2,-86.2419,0,0,0
2020-03-03,Honduras,,15.2,-86.2419,0,0,0
2020-03-04,Honduras,,15.2,-86.2419,0,0,0
2020-03-05,Honduras,,15.2,-86.2419,0,0,0
2020-03-06,Honduras,,15.2,-86.2419,0,0,0
2020-03-07,Honduras,,15.2,-86.2419,0,0,0
2020-03-08,Honduras,,15.2,-86.2419,0,0,0
2020-03-09,Honduras,,15.2,-86.2419,0,0,0
2020-03-10,Honduras,,15.2,-86.2419,0,0,0
2020-03-11,Honduras,,15.2,-86.2419,2,0,0
2020-03-12,Honduras,,15.2,-86.2419,2,0,0
2020-03-13,Honduras,,15.2,-86.2419,2,0,0
2020-03-14,Honduras,,15.2,-86.2419,2,0,0
2020-03-15,Honduras,,15.2,-86.2419,3,0,0
2020-03-16,Honduras,,15.2,-86.2419,6,0,0
2020-03-17,Honduras,,15.2,-86.2419,8,0,0
2020-03-18,Honduras,,15.2,-86.2419,9,0,0
2020-03-19,Honduras,,15.2,-86.2419,12,0,0
2020-03-20,Honduras,,15.2,-86.2419,24,0,0
2020-03-21,Honduras,,15.2,-86.2419,24,0,0
2020-03-22,Honduras,,15.2,-86.2419,26,0,0
2020-03-23,Honduras,,15.2,-86.2419,30,0,0
2020-03-24,Honduras,,15.2,-86.2419,30,0,0
2020-03-25,Honduras,,15.2,-86.2419,36,0,0
2020-03-26,Honduras,,15.2,-86.2419,52,0,1
2020-03-27,Honduras,,15.2,-86.2419,68,0,1
2020-03-28,Honduras,,15.2,-86.2419,95,3,1
2020-03-29,Honduras,,15.2,-86.2419,110,3,3
2020-03-30,Honduras,,15.2,-86.2419,139,3,7
2020-03-31,Honduras,,15.2,-86.2419,141,3,7
2020-04-01,Honduras,,15.2,-86.2419,172,3,10
2020-04-02,Honduras,,15.2,-86.2419,219,3,14
2020-04-03,Honduras,,15.2,-86.2419,222,3,15
2020-04-04,Honduras,,15.2,-86.2419,264,3,15
2020-04-05,Honduras,,15.2,-86.2419,268,6,22
2020-04-06,Honduras,,15.2,-86.2419,298,6,22
2020-04-07,Honduras,,15.2,-86.2419,305,6,22
2020-04-08,Honduras,,15.2,-86.2419,312,6,22
2020-04-09,Honduras,,15.2,-86.2419,343,6,23
2020-04-10,Honduras,,15.2,-86.2419,382,7,23
2020-04-11,Honduras,,15.2,-86.2419,392,7,24
2020-04-12,Honduras,,15.2,-86.2419,393,7,25
2020-04-13,Honduras,,15.2,-86.2419,397,7,25
2020-04-14,Honduras,,15.2,-86.2419,407,7,26
2020-04-15,Honduras,,15.2,-86.2419,419,9,31
2020-04-16,Honduras,,15.2,-86.2419,426,9,35
2020-04-17,Honduras,,15.2,-86.2419,442,10,41
2020-04-18,Honduras,,15.2,-86.2419,457,10,46
2020-04-19,Honduras,,15.2,-86.2419,472,15,46
2020-04-20,Honduras,,15.2,-86.2419,477,25,46
2020-04-21,Honduras,,15.2,-86.2419,494,29,46
2020-04-22,Honduras,,15.2,-86.2419,510,30,46
2020-04-23,Honduras,,15.2,-86.2419,519,31,47
2020-04-24,Honduras,,15.2,-86.2419,591,58,55
2020-04-25,Honduras,,15.2,-86.2419,627,65,59
2020-04-26,Honduras,,15.2,-86.2419,627,65,59
2020-04-27,Honduras,,15.2,-86.2419,661,79,61
2020-04-28,Honduras,,15.2,-86.2419,702,79,64
2020-04-29,Honduras,,15.2,-86.2419,738,73,66
2020-04-30,Honduras,,15.2,-86.2419,771,79,71
2020-05-01,Honduras,,15.2,-86.2419,804,112,75
2020-05-02,Honduras,,15.2,-86.2419,1010,116,76
2020-05-03,Honduras,,15.2,-86.2419,1055,118,82
2020-05-04,Honduras,,15.2,-86.2419,1178,122,83
2020-05-05,Honduras,,15.2,-86.2419,1270,122,93
2020-05-06,Honduras,,15.2,-86.2419,1461,132,99
2020-05-07,Honduras,,15.2,-86.2419,1685,154,105
2020-05-08,Honduras,,15.2,-86.2419,1771,192,107
2020-05-09,Honduras,,15.2,-86.2419,1830,195,108
2020-05-10,Honduras,,15.2,-86.2419,1972,203,108
2020-05-11,Honduras,,15.2,-86.2419,2100,206,116
2020-05-12,Honduras,,15.2,-86.2419,2080,211,121
2020-05-13,Honduras,,15.2,-86.2419,2255,237,123
2020-05-14,Honduras,,15.2,-86.2419,2318,253,133
2020-05-15,Honduras,,15.2,-86.2419,2460,264,134
2020-05-16,Honduras,,15.2,-86.2419,2565,278,138
2020-05-17,Honduras,,15.2,-86.2419,2646,319,142
2020-05-18,Honduras,,15.2,-86.2419,2798,340,146
2020-05-19,Honduras,,15.2,-86.2419,2955,349,147
2020-05-20,Honduras,,15.2,-86.2419,2955,349,147
2020-05-21,Honduras,,15.2,-86.2419,3204,397,156
2020-05-22,Honduras,,15.2,-86.2419,3477,439,167
2020-05-23,Honduras,,15.2,-86.2419,3477,439,167
2020-05-24,Honduras,,15.2,-86.2419,3950,468,180
2020-05-25,Honduras,,15.2,-86.2419,4189,473,182
2020-05-26,Honduras,,15.2,-86.2419,4401,493,188
